Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,exam_score,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,gender,race/ethnicity,parental level of education,lunch,test preparation course,NationalITy,PlaceofBirth,StageID,GradeID,SectionID,Topic,Semester,Relation,raisedhands,VisITedResources,AnnouncementsView,Discussion,ParentAnsweringSurvey,ParentschoolSatisfaction,StudentAbsenceDays
14.0,75.0,high,medium,no,8.0,52.0,medium,yes,3.0,medium,medium,public,neutral,1.0,no,postgraduate,near,male,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
20.0,88.0,medium,medium,yes,7.0,68.0,medium,yes,0.0,low,high,public,positive,4.0,no,college,near,female,69,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
17.0,69.0,medium,medium,no,10.0,56.0,medium,yes,1.0,medium,medium,public,neutral,4.0,no,high school,near,female,63,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
35.0,86.0,low,medium,no,8.0,59.0,medium,yes,2.0,low,low,public,positive,2.0,no,college,moderate,female,70,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
20.0,67.0,low,low,yes,7.0,98.0,medium,yes,1.0,medium,medium,public,neutral,4.0,no,college,near,male,64,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
12.0,62.0,medium,high,yes,7.0,63.0,high,yes,1.0,high,medium,public,neutral,4.0,no,high school,near,female,62,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
19.0,65.0,high,high,yes,5.0,74.0,medium,yes,1.0,low,medium,private,positive,3.0,no,high school,near,female,66,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
23.0,97.0,high,low,yes,9.0,94.0,high,yes,2.0,low,medium,public,positive,3.0,no,high school,moderate,male,73,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
30.0,82.0,medium,high,yes,7.0,71.0,medium,yes,3.0,low,high,public,neutral,3.0,no,postgraduate,far,female,72,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
16.0,92.0,medium,medium,yes,7.0,76.0,high,no,0.0,high,medium,private,neutral,2.0,no,postgraduate,far,male,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
11.0,73.0,medium,high,no,5.0,58.0,medium,no,0.0,medium,medium,private,positive,4.0,no,college,near,male,62,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
25.0,84.0,medium,low,no,8.0,64.0,medium,yes,2.0,low,medium,private,neutral,4.0,no,high school,near,male,67,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
12.0,80.0,medium,low,no,6.0,75.0,medium,yes,1.0,low,high,public,negative,4.0,no,high school,moderate,male,62,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
17.0,98.0,high,high,no,6.0,68.0,medium,yes,2.0,medium,medium,public,positive,3.0,no,high school,near,male,72,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
18.0,90.0,low,high,no,7.0,52.0,high,yes,2.0,medium,high,public,negative,2.0,no,high school,near,male,67,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
20.0,89.0,high,medium,yes,6.0,70.0,low,yes,1.0,low,medium,private,positive,3.0,no,high school,moderate,female,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
24.0,62.0,low,high,yes,6.0,91.0,medium,yes,2.0,medium,medium,public,neutral,3.0,no,high school,moderate,female,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
16.0,82.0,medium,medium,no,7.0,56.0,low,yes,0.0,high,high,private,negative,1.0,yes,high school,far,female,79,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
18.0,79.0,high,low,no,9.0,51.0,high,yes,2.0,medium,medium,private,positive,3.0,no,high school,near,male,66,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
20.0,97.0,medium,medium,yes,8.0,56.0,low,yes,1.0,low,medium,private,neutral,2.0,no,high school,near,female,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
21.0,70.0,low,low,yes,8.0,84.0,medium,yes,1.0,high,high,public,positive,3.0,yes,postgraduate,near,male,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
21.0,71.0,medium,high,yes,8.0,90.0,medium,yes,3.0,low,medium,public,neutral,4.0,no,high school,moderate,female,67,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
23.0,76.0,medium,high,yes,6.0,52.0,low,yes,3.0,medium,medium,public,neutral,4.0,no,college,moderate,male,67,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
25.0,70.0,low,medium,yes,9.0,94.0,medium,yes,1.0,medium,medium,public,neutral,4.0,no,high school,moderate,male,67,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
22.0,65.0,medium,medium,yes,4.0,81.0,high,yes,5.0,medium,medium,public,positive,4.0,no,college,far,female,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
23.0,94.0,medium,high,no,8.0,76.0,low,yes,3.0,medium,medium,public,positive,3.0,no,high school,moderate,male,72,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
11.0,82.0,high,medium,no,8.0,63.0,high,yes,1.0,medium,medium,public,neutral,5.0,no,high school,near,male,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
20.0,94.0,low,medium,no,7.0,69.0,low,yes,0.0,low,medium,public,positive,3.0,yes,high school,moderate,female,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
23.0,93.0,medium,medium,yes,6.0,97.0,low,no,1.0,medium,medium,public,positive,2.0,no,college,moderate,male,70,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
24.0,71.0,medium,medium,yes,7.0,96.0,medium,yes,2.0,low,medium,public,negative,2.0,no,high school,near,male,67,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
16.0,82.0,medium,high,yes,6.0,81.0,medium,yes,1.0,medium,medium,private,neutral,4.0,no,college,near,male,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
16.0,63.0,medium,medium,no,8.0,79.0,medium,yes,2.0,low,high,public,positive,3.0,no,college,moderate,male,63,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
17.0,97.0,medium,medium,yes,8.0,61.0,low,yes,2.0,low,medium,public,neutral,2.0,no,high school,near,male,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
23.0,76.0,medium,high,yes,8.0,98.0,medium,yes,0.0,medium,low,public,neutral,2.0,no,postgraduate,moderate,female,69,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
26.0,76.0,low,low,yes,8.0,88.0,low,yes,2.0,low,low,public,positive,4.0,no,high school,near,male,66,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
18.0,72.0,high,medium,yes,8.0,69.0,high,no,2.0,high,medium,public,neutral,4.0,yes,high school,far,female,64,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
25.0,78.0,high,low,yes,8.0,91.0,medium,yes,3.0,low,medium,public,negative,4.0,no,high school,near,male,69,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
21.0,70.0,low,medium,no,6.0,61.0,medium,yes,1.0,low,medium,public,neutral,3.0,no,high school,near,male,62,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
19.0,75.0,medium,high,yes,5.0,61.0,high,yes,0.0,medium,medium,public,negative,3.0,no,high school,near,female,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
19.0,92.0,medium,medium,yes,7.0,90.0,medium,yes,1.0,low,high,public,positive,2.0,no,high school,near,female,70,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
24.0,93.0,low,high,yes,8.0,78.0,medium,yes,1.0,high,medium,public,neutral,4.0,no,high school,near,female,72,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
22.0,72.0,medium,medium,no,5.0,78.0,high,yes,1.0,low,high,public,positive,3.0,no,high school,near,female,66,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
34.0,79.0,high,low,yes,7.0,79.0,low,yes,3.0,medium,high,private,negative,2.0,yes,high school,moderate,male,70,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
15.0,95.0,medium,medium,no,9.0,56.0,medium,no,3.0,low,high,public,positive,1.0,no,high school,near,male,67,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
23.0,62.0,high,high,yes,7.0,67.0,low,yes,1.0,low,medium,public,negative,4.0,no,postgraduate,moderate,female,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
17.0,96.0,medium,low,yes,9.0,79.0,low,no,3.0,medium,medium,private,neutral,2.0,no,postgraduate,moderate,male,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
15.0,69.0,low,medium,yes,9.0,62.0,low,yes,2.0,medium,high,public,neutral,3.0,no,high school,moderate,male,62,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
20.0,87.0,low,medium,yes,7.0,75.0,high,yes,1.0,low,medium,public,negative,3.0,no,postgraduate,near,male,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
21.0,83.0,high,medium,no,6.0,78.0,medium,yes,2.0,high,high,public,positive,3.0,yes,high school,near,female,69,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
38.0,82.0,medium,low,no,6.0,97.0,low,yes,2.0,low,medium,private,negative,3.0,no,college,near,male,72,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
19.0,94.0,low,medium,no,7.0,62.0,medium,yes,0.0,medium,medium,public,negative,3.0,yes,high school,moderate,male,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
13.0,64.0,medium,high,yes,5.0,72.0,medium,yes,2.0,medium,medium,private,neutral,2.0,no,postgraduate,moderate,male,63,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
22.0,74.0,high,high,yes,5.0,99.0,medium,yes,0.0,low,medium,public,neutral,2.0,no,college,near,female,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
8.0,82.0,high,low,no,4.0,59.0,medium,yes,1.0,medium,medium,public,neutral,2.0,no,college,near,male,62,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
19.0,92.0,medium,medium,yes,7.0,89.0,medium,no,0.0,low,high,private,neutral,2.0,no,postgraduate,near,male,69,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
20.0,69.0,medium,low,no,10.0,59.0,medium,yes,2.0,high,high,public,positive,4.0,no,high school,near,female,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
25.0,92.0,high,medium,no,4.0,93.0,high,yes,3.0,high,medium,public,neutral,2.0,no,high school,near,female,74,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
26.0,76.0,high,low,yes,7.0,74.0,medium,yes,4.0,medium,high,public,positive,3.0,no,high school,moderate,female,70,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
17.0,68.0,medium,low,yes,7.0,99.0,high,yes,2.0,medium,medium,public,positive,3.0,no,high school,near,female,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
